date,log_return
2000-08-31,-0.005216416300358666
2000-09-01,0.011440546398690235
2000-09-05,0.025524611632743943
2000-09-06,0.02094840057011655
2000-09-07,-0.013316287581813668
2000-09-08,-0.023892618099997483
2000-09-11,0.027288151474823292
2000-09-12,-0.001995959158384717
2000-09-13,0.009940382881202957
2000-09-14,0.02731883908106122
2000-09-15,0.001923029814347587
2000-09-18,0.01714330605293326
2000-09-19,0.01406489374756844
2000-09-20,-0.009354551588886562
2000-09-21,-0.006222324455789131
2000-09-22,-0.02995043102704319
2000-09-25,0.027867659055341668
2000-09-26,0.015795760798876294
2000-09-27,-0.005612776128422049
2000-09-28,-0.0362981703721837
2000-09-29,0.011605535416091326
2000-10-02,0.028811778109513284
2000-10-03,-0.0007476985045918496
2000-10-04,-0.01090442985346102
2000-10-05,-0.026433259482602417
2000-10-06,-0.029947066742357264
2000-10-09,0.029558820759492167
2000-10-10,-0.003111684923856345
2000-10-11,0.08419939108168267
2000-10-12,0.0071365087390651135
2000-10-13,-0.016129409497705242
2000-10-16,-0.03306083113125761
2000-10-17,0.01941808928191785
2000-10-18,-0.046868933656287436
2000-10-19,-0.04917411465939326
2000-10-20,-0.004647930102816467
2000-10-23,0.02697740407474684
2000-10-24,-0.05096125872278653
2000-10-25,-0.03590672356851204
2000-10-26,0.0010747156922507012
2000-10-27,-0.02721996999038995
2000-10-30,-0.011098935125882168
2000-10-31,0.004454346091905558
2000-11-01,0.04050191563120153
2000-11-02,0.015668403920271138
2000-11-03,0.031026194401718388
2000-11-06,-0.012501417326436386
2000-11-07,0.04653875316886827
2000-11-08,0.04991443497471721
2000-11-09,0.01947210636473249
2000-11-10,0.0027510088320916834
2000-11-13,0.04126146145112042
2000-11-14,0.05637699795781731
2000-11-15,0.03589288954917767
2000-11-16,-0.07484786070507399
2000-11-17,0.05542979282825783
2000-11-20,0.019418067876816054
2000-11-21,0.02687910142636102
2000-11-22,0.025719488651508055
2000-11-27,-0.030410620485277123
2000-11-28,-0.049809481942447054
2000-11-29,0.01795961034097797
2000-11-30,0.06271649004972417
2000-12-01,0.014334499118422947
2000-12-04,0.10984477392864851
2000-12-05,-0.005383588073635473
2000-12-06,0.13133600008107174
2000-12-07,-0.00593475836070488
2000-12-08,0.021784838356679253
2000-12-11,0.09281859789453298
2000-12-12,-0.13870096567755863
2000-12-13,-0.0759858962659189
2000-12-14,-0.02491300466067937
2000-12-15,0.12499643035294458
2000-12-18,0.015005989428796093
2000-12-19,0.06525654571398373
2000-12-20,0.027951058230734526
2000-12-21,0.051026240102169225
2000-12-22,-0.027898242129940017
2000-12-26,0.02280915335731939
2000-12-27,0.02419470532481667
2000-12-28,-0.08054919043434806
2000-12-29,0.05380014681665681
2001-01-02,-0.15589124696884302
2001-01-03,-0.017366578324205264
2001-01-04,0.09065433578287475
2001-01-05,0.027398974188114347
2001-01-08,0.04750231432161505
2001-01-09,0.010256539293318255
2001-01-10,-0.06535516726331952
2001-01-11,-0.05255544263186087
